"FIPS","State","County","PCT_NHWHITE10","PCT_NHBLACK10","PCT_HISP10","PCT_NHASIAN10","PCT_NHNA10","PCT_NHPI10","PCT_65OLDER10","PCT_18YOUNGER10","MEDHHINC15","POVRATE15","PERPOV10","CHILDPOVRATE15","PERCHLDPOV10","METRO13","POPLOSS10"
"01055","AL","Etowah","79.27702767404003","15.04931533084363","3.300775639184143","0.629129560471129","0.3562194771617351","0.02872737719046251","15.80771808867184","22.96849564301446","42145","19","0","30.7","0","1","0"
"01057","AL","Fayette","86.02749260483731","11.35664984629662","1.183226030972681","0.2146047213038687","0.2726059973319413","0","17.8875935270576","22.25508961197146","37085","20.4","0","29.4","0","0","0"
"01059","AL","Franklin","79.63979308604593","3.819707292455211","14.85616956850871","0.1608629825889478","0.3816553116326016","0.006308352258390108","15.21889982336614","24.81390360837749","38535","21.1","0","32.4","0","0","0"
"01061","AL","Geneva","84.70324748040314","9.417693169092946","3.434117207913401","0.2388951101157148","0.7353490108249346","0.02986188876446435","17.4468085106383","22.36282194848824","36289","22.4","0","34.8","1","1","0"
"01063","AL","Greene","17.26920950801548","81.24930901050304","0.7628524046434495","0.1658374792703151","0.1216141514648977","0","16.07517965726921","24.25649530127142","25398","37.7","1","54.7","1","0","1"
"01065","AL","Hale","39.42258883248731","58.78807106598985","0.8883248730964468","0.2220812182741117","0.1459390862944162","0.006345177664974619","15.03807106598985","24.84137055837563","35470","28.5","1","38.6","1","1","0"
"01067","AL","Henry","67.80141024159056","28.40712056409664","2.248294994798289","0.260085539244018","0.3121026470928217","0.01155935729973413","17.59334181019535","22.64478095017917","42501","17","0","27.5","1","1","0"
"01069","AL","Houston","68.66869528395718","25.64132864584872","2.949373196647858","0.7937211340561513","0.3870129102779994","0.04234492402532818","14.451436280737","24.54626921524023","43568","18.3","0","29.5","1","1","0"
"01071","AL","Jackson","90.06143498600335","3.327258722077141","2.515640558363237","0.3099930486407275","1.277547109549665","0.05448362673079452","16.48223645894001","22.51676780581284","40201","18.4","0","26.9","0","0","0"
"01073","AL","Jefferson","51.66751206592291","41.84134032736694","3.870814894011232","1.379721959827842","0.217323293837495","0.02338769199928318","13.12793674996128","23.46787837185215","48415","18","0","26.2","1","1","0"
"01075","AL","Lamar","86.11645152430651","11.22631145289755","1.235924196649272","0.0274649821477616","0.1647898928865696","0.006866245536940401","18.75858280692118","22.15737434770667","36520","24.7","0","33.8","0","0","0"
"01077","AL","Lauderdale","85.45880119513747","9.91273770615582","2.24573665987121","0.7280846519755363","0.3484019890194048","0.02480881036361087","16.77614902544521","21.55346298633358","43008","17.3","0","23.9","0","1","0"
"01079","AL","Lawrence","76.93875768077113","11.40685517924226","1.671568770202976","0.1193977693002126","5.614607297824631","0.01456070357319666","14.55779143248202","23.19228865138763","41771","18.7","0","26.4","0","1","0"
"01081","AL","Lee","69.80541473257895","22.58444030888361","3.259249752222864","2.577595242678988","0.2830720086704172","0.0470598301567948","9.066860610209131","22.52525900732279","46442","21","0","20.7","0","1","0"
"01083","AL","Limestone","78.65478002464303","12.50271798217004","5.545891618950979","1.100480780846078","0.5882921408035563","0.03140779396487159","12.3058152738518","23.98951462878403","55060","14.3","0","18.8","0","1","0"
"01085","AL","Lowndes","25.14381803699442","73.30737233383485","0.7699796442163023","0.1239047703336578","0.2212585184529604","0","14.64731392158598","24.17913089653952","31117","35.2","1","46.7","1","1","0"
"01087","AL","Macon","15.22934924482566","82.18814096587731","1.081484243893343","0.3542793212754056","0.1305239604698863","0.009323140033563304","14.12921872086519","20.6041394741749","29522","32.2","1","46.1","1","0","1"
"01089","AL","Madison","66.14030004987889","23.74981706096872","4.600804633061638","2.439286642314619","0.6974083886132774","0.09587498618623641","12.20778289841134","23.74175280979418","59117","13.3","0","19.1","0","1","0"
"01091","AL","Marengo","45.68887620678176","51.54325391163742","1.6740381414372","0.2520568792504875","0.1474294954106625","0.04280211157083749","16.2838255576164","24.68730679602416","35389","23.3","1","34.8","1","0","1"
"01093","AL","Marion","92.63387054847934","3.827657915258643","2.053548219391734","0.1722121133350663","0.3054328047829478","0.02274499610085781","18.34221471276319","21.6564855731739","34977","19.8","0","30.4","0","0","0"
"01095","AL","Marshall","83.91833926402133","1.493243315881702","12.08140272417463","0.5106483621625689","0.6127780345950827","0.06772809856050914","14.90233178167901","25.00456895902988","40599","20.1","0","32.7","0","0","0"
"01097","AL","Mobile","59.05780257244692","34.44909344490934","2.405857740585774","1.817710754687742","0.8574015961568263","0.03801526421819309","12.91090384317372","25.08063110181311","42530","18.4","0","26.9","1","1","0"
"01099","AL","Monroe","54.71215536674181","41.53372637419802","0.9537020981446159","0.2904456389804058","1.109762441477371","0.01734003814808393","15.68406450494191","25.32079070573955","35163","28.6","1","35.7","1","0","0"
"01101","AL","Montgomery","38.41029285455806","54.46737267998761","3.624821789041825","2.089264615478521","0.2267148581070181","0.03662316938651831","11.95528485413951","24.48825660634017","42666","22.8","0","33.8","1","1","0"
"01103","AL","Morgan","77.48347142020253","11.7658381454515","7.662565905096661","0.5565319273579379","0.7766340279521299","0.05774541802661311","14.11917315256507","23.95514268976483","47234","16.4","0","24","0","1","0"
"01105","AL","Perry","29.66669813993013","68.39769615711452","1.076385610423945","0.283259371164196","0.1605136436597111","0.04720989519403267","16.70286091964876","24.10537248607308","26218","40","1","54.4","1","0","1"
"01107","AL","Pickens","55.84422161450421","41.37040413248253","1.585131165805733","0.1620581383571356","0.1418008710624937","0.005064316823660488","16.89456092373139","23.30092170566191","33160","24.3","1","35.3","1","1","0"
"01109","AL","Pike","57.40903978844342","36.44487674397398","2.218912428949208","1.960545913249643","0.5623271224049363","0.01823763640232226","12.79978114836317","20.31064774005289","34442","25.9","1","36","1","0","0"
"01111","AL","Randolph","75.41570287609653","20.09339676166368","2.832453192510802","0.2356740714878017","0.366604111203247","0.02182167328590756","16.96853314712172","23.88600357875442","37333","18.7","0","31.7","1","0","0"
"01113","AL","Russell","52.11060116720494","41.41122254329802","3.675373486694242","0.4211758928740061","0.3569607343192249","0.2115322870039851","12.69193722023911","25.4953066273821","36124","23","0","36.3","1","1","0"
"01115","AL","St. Clair","87.26448386826648","8.491141602765783","2.052803464404914","0.612491476559042","0.3014606486189035","0.04904716902132954","13.05013577691912","23.71729690285072","53558","12.4","0","17.5","0","1","0"
"01117","AL","Shelby","80.15531691314042","10.56257528769511","5.929210344208935","1.896096573288566","0.2347694594663865","0.03178101853038419","10.57333982622959","25.61037496475895","70879","8.5","0","10.2","0","1","0"
"01119","AL","Sumter","24.00639395480637","74.71481508392066","0.6248637651674781","0.2397733052386835","0.07992443507956114","0.007265857734505559","14.98946450628497","22.29165152946305","25931","33.2","1","44.2","1","0","1"
"01121","AL","Talladega","64.50158583563208","31.53807828316584","2.030598728901095","0.399800707246236","0.279495935156943","0.007291198308441992","14.08537993219186","23.43512656305064","37911","22.4","0","31.1","1","0","0"
"01123","AL","Tallapoosa","69.29546328335256","26.55228758169935","2.503844675124952","0.4733756247597078","0.2859477124183006","0.004805843906189928","17.28421760861207","22.15253748558247","39051","21.7","0","34.5","0","0","0"
"01125","AL","Tuscaloosa","65.0434612855499","29.48843087292454","3.056160611540359","1.177975505507151","0.2337456846950518","0.03904323524576689","10.81394870951833","21.46658721025809","47868","20","0","25.1","0","1","0"
"01127","AL","Walker","90.39732629097475","5.796517613356609","1.950076839293974","0.2834847738835922","0.3476418542888262","0.03879265326828104","16.25412171940976","22.54002357399699","37305","20.6","0","31.1","0","1","0"
"01129","AL","Washington","65.15556566748194","24.79949945964393","0.8588817473408793","0.1023832546499061","7.929014276776066","0.05119162732495307","14.73181275240316","25.50480632500996","42658","22.4","0","31.5","1","0","0"
"01131","AL","Wilcox","26.64952870608397","72.15081405312768","0.6169665809768637","0.03427592116538132","0.1199657240788346","0.00856898029134533","15.01285347043702","26.99228791773779","23014","33.2","1","49.2","1","0","1"
"01133","AL","Winston","94.90687796111746","0.4696944943636661","2.609867668681588","0.2409736971083156","0.5677176931873876","0.0326743996079072","17.69727168763274","21.64270544028754","36497","18.9","0","29.3","0","0","0"
"02013","AK","Aleutians East","13.53072269977714","6.749442852594716","12.2572429162687","35.43457497612225","27.66634829672079","0.6049028971665075","4.934734161095192","11.81152499204075","57015","17.4","0","15.5","0","0","0"
"02016","AK","Aleutians West","31.3792483366301","5.718395971947491","13.05520589821974","28.32224420068333","15.12317928430139","1.834202481568063","3.4705988131631","14.65563747527423","80695","8.5","0","8.5","0","0","0"
"02020","AK","Anchorage","62.64486372016201","5.245591551129783","7.55964170430325","7.952684133696107","7.554844325043004","1.979261614797859","7.243700013021457","25.96958461549005","77791","8.699999999999999","0","12.4","0","1","0"
"02050","AK","Bethel","10.89754893316875","0.382060777052842","1.063892317639452","0.9287015811438312","82.61917357314994","0.1058014459530947","6.118850290953977","36.54852171868571","44849","24.2","0","31.5","1","0","0"
"02060","AK","Bristol Bay","47.7432296890672","0","2.407221664994985","0.802407221664995","33.09929789368105","0.3009027081243731","8.324974924774322","22.56770310932798","66373","9","0","8.6","0","0","1"
"02068","AK","Denali","88.38992332968236","0.547645125958379","2.300109529025192","1.04052573932092","3.504928806133625","0.05476451259583789","7.502738225629792","22.50821467688938","73000","6.6","0","10.2","0","0","0"
"02070","AK","Dillingham","17.63977718176191","0.2269445017536621","2.083763152465443","0.6602021869197442","70.78605322880132","0.123787910047452","7.571693831235817","32.906952754281","50753","20","0","30.4","1","0","0"
"02090","AK","Fairbanks North Star","74.0502761808139","4.256976255623533","5.791086379520603","2.574271630747789","6.834322255357088","0.384296123220709","6.533034094752052","25.62076633770918","70881","8.1","0","10.1","0","1","0"
"02100","AK","Haines","82.21690590111643","0.3588516746411483","1.874003189792663","0.518341307814992","9.05103668261563","0","13.75598086124402","19.896331738437","57876","10.9","0","20.2","0","0","0"
"02105","AK","Hoonah-Angoon","46.18604651162791","0.3720930232558139","3.581395348837209","0.5581395348837209","39.53488372093023","0.04651162790697674","13.3953488372093","19.72093023255814","53726","16.2","0","29.2","0","0","1"
"02110","AK","Juneau","67.3541167066347","0.8281374900079935","5.0775379696243","6.007993605115907","11.29976019184652","0.6810551558752997","8.425259792166267","23.45643485211831","82892","8","0","10.1","0","0","0"
"02122","AK","Kenai Peninsula","82.81407942238268","0.4476534296028881","2.962093862815884","1.108303249097473","7.166064981949459","0.2003610108303249","11.32851985559567","23.66606498194946","62025","11.4","0","14","0","0","0"
"02130","AK","Ketchikan Gateway","66.17199673517845","0.5639237218965645","3.991986347109891","6.945165838094532","13.58610966832381","0.1780811753357572","10.14320694516584","23.94449803368702","65314","10.3","0","14.4","0","0","0"
"02150","AK","Kodiak Island","52.5088287227781","0.6253678634490877","7.327839905826957","19.27604473219541","12.94143613890524","0.6327251324308417","6.731901118304886","28.64920541494997","67515","7.5","0","9.300000000000001","0","0","0"
"02164","AK","Lake and Peninsula","22.19497240956468","0.5518087063151441","2.6364193746168","0.3678724708767627","64.00980993255672","0.3065603923973023","7.786633966891478","30.16554261189454","42120","19.3","0","31.4","1","0","0"
"02170","AK","Matanuska-Susitna","82.78667340861846","0.918029102758582","3.709197145907074","1.207933029945503","5.320523624922748","0.240462947356593","7.943142873195123","28.89937636945896","76601","9.800000000000001","0","11.8","0","1","0"
"02180","AK","Nome","15.91866835229667","0.2844500632111251","1.211546565528866","0.9270965023177412","75.58997050147492","0.09481668773704172","6.352718078381796","34.33417614833544","52952","21.4","0","27.6","0","0","0"
"02185","AK","North Slope","32.4390243902439","0.9650053022269354","2.64050901378579","4.390243902439024","53.51007423117709","1.092258748674443","4.262990455991517","23.87062566277837","70834","12.6","0","17.6","0","0","0"
"02188","AK","Northwest Arctic","11.03283264655058","0.4652399308786389","0.7709690283131729","0.5582879170543665","81.11125880632726","0.1595108334441047","6.048119101422305","35.29177189950817","53774","26.3","0","34.9","0","0","0"
"02195","AK","Petersburg","69.43643512450852","0.3931847968545216","3.407601572739188","2.516382699868938","15.80602883355177","0.1572739187418087","11.48099606815203","23.35517693315858","63098","7.9","0","10.3","0","0","0"
"02198","AK","Prince of Wales-Hyder","49.57726209749956","0.3058103975535168","2.28458355819392","0.3777657852131678","38.94585357078611","0.3777657852131678","10.05576542543623","25.61611800683576","45305","15.6","0","23.8","0","0","0"
"02220","AK","Sitka","63.51762188942687","0.4841797094921743","4.920617047629772","5.731336561198063","16.23691025785385","0.3265398040761175","11.35007318995609","23.53338587996847","68472","9.199999999999999","0","10.4","0","0","0"
"02230","AK","Skagway","90.08264462809917","0","2.169421487603306","0.5165289256198348","3.512396694214876","0.1033057851239669","9.090909090909092","15.70247933884298","65878","3.7","0","6.3","0","0","1"
"02240","AK","Southeast Fairbanks","78.74519846350833","1.01010101010101","3.329065300896287","0.9105135865699245","11.33873950775359","0.1564945226917058","9.446578460662968","26.30530658699673","60203","13.5","0","21.4","0","0","0"
"02261","AK","Valdez-Cordova","72.11498547114985","0.4669987546699875","3.621834786218348","3.632212536322125","13.17974263179743","0.5603985056039851","8.281444582814446","24.36695724366957","70101","9.5","0","12.2","0","0","0"
"02270","AK","Wade Hampton","2.667917951468025","0.01340662287169862","0.09384636010189033","0.2279125888188765","94.94570317736962","0","5.416275640166242","41.57393752513742","","","1","","1","0",""
"02275","AK","Wrangell","71.71802448290417","0.1688476150274377","1.561840439003799","1.350780920219502","16.08273533136344","0.04221190375685943","15.78725200506543","21.95018995356691","54500","12","0","16","0","0","0"
"02282","AK","Yakutat","40.4833836858006","0.3021148036253776","2.56797583081571","4.078549848942599","35.49848942598187","1.812688821752266","9.667673716012084","24.47129909365559","53795","15.4","0","26.1","0","0","0"
"02290","AK","Yukon-Koyukuk","21.7967072297781","0.161059413027917","1.181102362204724","0.2505368647100931","70.99141016463851","0.1073729420186113","10.18253400143164","27.77380100214746","37755","23.4","1","34.4","1","0","1"
"04001","AZ","Apache","20.36969713918175","0.2195251545065578","5.75099974831511","0.2586761374758802","71.81408876087139","0.03355798540227635","11.5607259710842","31.68433121731592","31072","38","1","44.7","1","0","0"
"04003","AZ","Cochise","58.47532471487521","3.75801318654546","32.39002329724545","1.83484841563504","0.7529730635116411","0.2885508504255935","17.27346093523975","23.03077368172613","43451","16.9","0","25.7","0","1","0"
"04005","AZ","Coconino","55.22277025167198","1.112177412755448","13.51425744489328","1.32940537564815","26.49139643359297","0.1026625304081951","8.870637772371877","23.64809070011382","51955","19.5","0","20.7","1","1","0"
"04007","AZ","Gila","65.85816370319235","0.3638263335634457","17.88906095490419","0.4776386738063698","14.20788476966994","0.06343638636490849","23.22891206597384","21.40231729387839","41346","21.3","0","36.6","0","0","0"
"04009","AZ","Graham","52.34551316496508","1.700698549167114","30.41375604513702","0.5185384202041913","13.63245566899516","0.1316496507254164","11.44814615797958","28.41214400859753","44169","22.9","0","26.9","1","0","0"
"04011","AZ","Greenlee","48.05025482991584","0.936351783809411","47.88431907075975","0.5215123859191656","1.683062700011852","0.05926277112717791","12.04219509304255","29.19284105724784","58854","10.1","0","11.3","0","0","0"
"04012","AZ","La Paz","62.73610229879447","0.5612767826638684","23.45648884767436","0.4392600907804188","10.74234955341891","0.02440333837668993","32.61750207428376","17.95109570989311","34835","22.2","0","36.9","1","0","0"
"04013","AZ","Maricopa","58.68447312461211","4.649844372074527","29.57051093796706","3.361201660834603","1.55227099405127","0.1761276900865234","12.12016817928295","26.40372301923153","56017","16.3","0","23","0","1","0"
"04015","AZ","Mohave","79.61495808897725","0.8567032659626547","14.77076319023308","1.007063431009161","1.894737893758804","0.1578531965272297","23.30732418850469","20.61332960346877","40360","17.4","0","29.8","0","1","0"
